cycle,env,symbol
47060313746,user,unknown
47060313749,user,unknown
47060313751,user,unknown
47060313753,user,unknown
47060313755,user,unknown
47060313757,user,unknown
47060313812,user,unknown
47060313814,user,unknown
47060313816,user,unknown
47060313863,user,unknown
47060313866,user,unknown
47060313918,user,unknown
47060313920,user,unknown
47060313922,user,unknown
47060313979,runtime,encl_trap_handler
47060314667,runtime,handle_syscall
47060315260,sm,mcall_sm_attest_enclave
47060315314,sm,attest_enclave
47060315580,sm,get_phys_addr
47060315775,sm,copy_from_enclave
47060316012,sm,pmp_get_addr
47060316089,sm,pmp_get_addr
47060316161,sm,pmp_get_size
47060317707,sm,sm_sign
47060317816,sm,sign
47061588240,sm,get_phys_addr
47061588525,sm,copy_to_enclave
47061588832,sm,pmp_get_addr
47061589043,sm,pmp_get_addr
47061589104,sm,pmp_get_size
47061592970,runtime,return_to_encl
47061593264,user,unknown
47061593266,user,unknown
47061593268,user,unknown
47061593325,user,unknown
47061593327,user,unknown
47061593329,user,unknown
47061593331,user,unknown
47061593386,user,unknown
47061593388,user,unknown
47061593390,user,unknown
47061593392,user,unknown
47061593445,user,unknown
47061593447,user,unknown
47061593450,user,unknown
47061593542,user,unknown
47061593544,user,unknown
47061593597,user,unknown
47061593599,user,unknown
47061593602,user,unknown
47061593604,user,unknown
47061593607,user,unknown
47061593609,user,unknown
47061593716,runtime,encl_trap_handler
47061594163,runtime,handle_syscall
47061594472,runtime,dispatch_edgecall_ocall
47061594836,runtime,copy_from_user
47061594907,runtime,__copy_user
47061599000,runtime,edge_call_get_offset_from
47061599928,sm,mcall_sm_stop_enclave
47061599982,sm,stop_enclave
47061600388,sm,swap_prev_state
47061601265,sm,swap_prev_mepc
47061601318,sm,swap_prev_stvec
47061601383,sm,pmp_set
47061601870,sm,osm_pmp_set
47061601876,sm,pmp_set
47066508306,linux,keystone_ioctl
47066508788,linux,keystone_resume_enclave
47066508847,linux,get_enclave_by_id
47066510608,sm,mcall_sm_resume_enclave
47066510720,sm,get_host_satp
47066510998,sm,resume_enclave
47066511396,sm,swap_prev_state
47066512173,sm,swap_prev_mepc
47066512238,sm,swap_prev_stvec
47066512383,sm,pmp_set
47066512957,sm,osm_pmp_set
47066512963,sm,pmp_set
47066513150,sm,pmp_set
47066514671,runtime,return_to_encl
47066515238,user,unknown
47066515240,user,unknown
47066515443,user,unknown
47066515500,user,unknown
47066515592,user,unknown
47066515594,user,unknown
47066515651,user,unknown
47066515654,user,unknown
47066515711,runtime,encl_trap_handler
47066516220,runtime,handle_syscall
47066516684,sm,mcall_sm_exit_enclave
47066516738,sm,exit_enclave
47066517098,sm,pmp_set
47066517230,sm,osm_pmp_set
47066517236,sm,pmp_set
47066517321,sm,swap_prev_state
47066517556,sm,swap_prev_stvec
47066517622,sm,swap_prev_mepc
47066598805,linux,keystone_ioctl
47066599462,linux,keystone_destroy_enclave
47066599574,linux,get_enclave_by_id
47066601712,sm,mcall_sm_destroy_enclave
47066601771,sm,get_host_satp
47066602005,sm,destroy_enclave
47066602415,sm,pmp_get_addr
47066602577,sm,pmp_get_size
47066828388,sm,pmp_unset_global
47066828768,sm,send_and_sync_pmp_ipi
47066829330,sm,pmp_unset
47066829954,sm,pmp_region_free_atomic
47066830393,sm,pmp_region_free_atomic
47066831654,linux,destroy_enclave
47066841909,linux,enclave_idr_remove
